activity_id,player_period,form_period,role_period,session,start_dt,end_dt,duration,player_id,squad_num,player_name,base_role,x,y,formation,aligned_role
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1279,3,P03,1,-974.0,-1140.0,352,RCB
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1899,5,P05,2,-48.0,243.0,352,CDM
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1898,9,P09,3,402.0,-1010.0,352,RCM
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1285,10,P10,10,1136.0,-923.0,352,RCF
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1287,13,P13,5,237.0,1455.0,352,LCM
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1289,15,P15,6,-1043.0,-44.0,352,CB
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1308,23,P23,7,96.0,-1880.0,352,RWB
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1895,27,P27,8,-818.0,2065.0,352,LWB
5179,2,1,1,2,2020-01-01 20:04:00,2020-01-01 20:21:00,1020,1312,50,P50,4,2104.0,257.0,352,LCF
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1279,3,P03,1,-974.0,-1140.0,352,RCB
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1899,5,P05,2,-48.0,243.0,352,CDM
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1898,9,P09,3,402.0,-1010.0,352,RCM
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1285,10,P10,4,2104.0,257.0,352,LCF
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1287,13,P13,5,237.0,1455.0,352,LCM
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1289,15,P15,6,-1043.0,-44.0,352,CB
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1305,18,P18,10,1136.0,-923.0,352,RCF
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1308,23,P23,7,96.0,-1880.0,352,RWB
5179,3,1,2,2,2020-01-01 20:21:00,2020-01-01 20:32:00,660,1895,27,P27,8,-818.0,2065.0,352,LWB
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1278,2,P02,9,-1091.0,977.0,352,LCB
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1279,3,P03,1,-974.0,-1140.0,352,RCB
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1899,5,P05,2,-48.0,243.0,352,CDM
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1898,9,P09,3,402.0,-1010.0,352,RCM
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1285,10,P10,4,2104.0,257.0,352,LCF
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1287,13,P13,5,237.0,1455.0,352,LCM
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1289,15,P15,6,-1043.0,-44.0,352,CB
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1305,18,P18,10,1136.0,-923.0,352,RCF
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1308,23,P23,7,96.0,-1880.0,352,RWB
5179,4,1,3,2,2020-01-01 20:32:00,2020-01-01 20:43:00,660,1895,27,P27,8,-818.0,2065.0,352,LWB
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1278,2,P02,1,-974.0,-1140.0,352,RCB
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1899,5,P05,9,-1091.0,977.0,352,LCB
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1898,9,P09,3,402.0,-1010.0,352,RCM
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1285,10,P10,4,2104.0,257.0,352,LCF
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1287,13,P13,5,237.0,1455.0,352,LCM
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1289,15,P15,6,-1043.0,-44.0,352,CB
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1305,18,P18,10,1136.0,-923.0,352,RCF
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1308,23,P23,7,96.0,-1880.0,352,RWB
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1895,27,P27,8,-818.0,2065.0,352,LWB
5179,5,1,4,2,2020-01-01 20:43:00,2020-01-01 20:53:00,600,1301,28,P28,2,-48.0,243.0,352,CDM
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3739,4,P04,1,-1449.0,-1042.0,4132,RCB
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3740,5,P05,2,-1320.0,1206.0,4132,LB
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3741,6,P06,8,-208.0,179.0,4132,CDM
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3742,7,P07,3,1396.0,963.0,4132,LCF
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3743,8,P08,4,88.0,1903.0,4132,LM
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3745,10,P10,5,1252.0,-1024.0,4132,RM
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3754,20,P20,6,-1586.0,-1.0,4132,LCB
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3766,32,P32,10,623.0,-152.0,4132,CAM
5194,2,1,1,2,2020-01-01 20:00:00,2020-01-01 20:12:00,720,3773,40,P40,7,-447.0,-2000.0,4132,RB
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3739,4,P04,1,-1449.0,-1042.0,4132,RCB
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3740,5,P05,2,-1320.0,1206.0,4132,LB
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3742,7,P07,3,1396.0,963.0,4132,LCF
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3743,8,P08,4,88.0,1903.0,4132,LM
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3745,10,P10,5,1252.0,-1024.0,4132,RM
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3749,15,P15,8,-208.0,179.0,4132,CDM
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3754,20,P20,6,-1586.0,-1.0,4132,LCB
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3766,32,P32,10,623.0,-152.0,4132,CAM
5194,3,1,2,2,2020-01-01 20:12:00,2020-01-01 20:18:00,360,3773,40,P40,7,-447.0,-2000.0,4132,RB
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3739,4,P04,1,-1449.0,-1042.0,4132,RCB
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3740,5,P05,2,-1320.0,1206.0,4132,LB
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3742,7,P07,3,1396.0,963.0,4132,LCF
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3743,8,P08,4,88.0,1903.0,4132,LM
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3745,10,P10,5,1252.0,-1024.0,4132,RM
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3749,15,P15,8,-208.0,179.0,4132,CDM
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3754,20,P20,6,-1586.0,-1.0,4132,LCB
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3767,33,P33,10,623.0,-152.0,4132,CAM
5194,4,1,3,2,2020-01-01 20:18:00,2020-01-01 20:28:00,600,3773,40,P40,7,-447.0,-2000.0,4132,RB
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3739,4,P04,1,-1449.0,-1042.0,4132,RCB
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3740,5,P05,2,-1320.0,1206.0,4132,LB
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3742,7,P07,3,1396.0,963.0,4132,LCF
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3743,8,P08,4,88.0,1903.0,4132,LM
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3745,10,P10,5,1252.0,-1024.0,4132,RM
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3749,15,P15,8,-208.0,179.0,4132,CDM
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3754,20,P20,6,-1586.0,-1.0,4132,LCB
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3756,22,P22,9,1651.0,-32.0,4132,RCF
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3767,33,P33,10,623.0,-152.0,4132,CAM
5194,5,1,4,2,2020-01-01 20:28:00,2020-01-01 20:50:00,1320,3773,40,P40,7,-447.0,-2000.0,4132,RB
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3778,3,P03,1,-1131.0,170.0,352,CB
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3780,5,P05,2,-1021.0,-778.0,352,RCB
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3784,9,P09,3,1565.0,670.0,352,LCF
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3785,10,P10,4,819.0,340.0,352,LCM
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3786,11,P11,5,1422.0,-951.0,352,RCF
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3787,13,P13,6,-148.0,1866.0,352,LWB
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3789,15,P15,7,-941.0,1197.0,352,LCB
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3800,26,P26,8,-175.0,195.0,352,CDM
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,4052,30,P30,9,-542.0,-1840.0,352,RWB
5221,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:50:00,3000,3808,77,P77,10,152.0,-869.0,352,RCM
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3778,3,P03,1,-1206.0,-25.0,343,CB
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3780,5,P05,2,-1171.0,-1021.0,343,RCB
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3784,9,P09,5,1501.0,-1048.0,343,RM
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3785,10,P10,4,1144.0,279.0,343,CF
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3786,11,P11,3,1652.0,1186.0,343,LM
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3787,13,P13,6,-502.0,1818.0,343,LWB
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3789,15,P15,7,-1081.0,1063.0,343,LCB
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3800,26,P26,8,41.0,483.0,343,LCM
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,4052,30,P30,9,-330.0,-2049.0,343,RWB
5221,2,2,2,2,2020-01-01 20:04:00,2020-01-01 20:15:00,660,3808,77,P77,10,-48.0,-687.0,343,RCM
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3778,3,P03,1,-1206.0,-25.0,343,CB
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3780,5,P05,2,-1171.0,-1021.0,343,RCB
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3784,9,P09,4,1144.0,279.0,343,CF
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3785,10,P10,5,1501.0,-1048.0,343,RM
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3786,11,P11,3,1652.0,1186.0,343,LM
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3787,13,P13,6,-502.0,1818.0,343,LWB
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3789,15,P15,7,-1081.0,1063.0,343,LCB
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,3800,26,P26,10,-48.0,-687.0,343,RCM
5221,3,2,3,2,2020-01-01 20:15:00,2020-01-01 20:22:00,420,4052,30,P30,9,-330.0,-2049.0,343,RWB
5221,3,2,3,2,2020-01-01 20:16:17,2020-01-01 20:22:00,343,3883,88,P88,8,41.0,483.0,343,LCM
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3778,3,P03,1,-1206.0,-25.0,343,CB
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3780,5,P05,2,-1171.0,-1021.0,343,RCB
5221,4,2,4,2,2020-01-01 20:23:17,2020-01-01 20:34:00,643,3783,8,P08,10,-48.0,-687.0,343,RCM
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3784,9,P09,3,1652.0,1186.0,343,LM
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3785,10,P10,4,1144.0,279.0,343,CF
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3786,11,P11,5,1501.0,-1048.0,343,RM
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3787,13,P13,6,-502.0,1818.0,343,LWB
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3789,15,P15,7,-1081.0,1063.0,343,LCB
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,4052,30,P30,9,-330.0,-2049.0,343,RWB
5221,4,2,4,2,2020-01-01 20:22:00,2020-01-01 20:34:00,720,3883,88,P88,8,41.0,483.0,343,LCM
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3778,3,P03,1,-1206.0,-25.0,343,CB
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3780,5,P05,2,-1171.0,-1021.0,343,RCB
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3783,8,P08,10,-48.0,-687.0,343,RCM
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3784,9,P09,5,1501.0,-1048.0,343,RM
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3785,10,P10,4,1144.0,279.0,343,CF
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3786,11,P11,3,1652.0,1186.0,343,LM
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3787,13,P13,6,-502.0,1818.0,343,LWB
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3789,15,P15,7,-1081.0,1063.0,343,LCB
5221,5,2,5,2,2020-01-01 20:35:17,2020-01-01 20:53:00,1063,3798,24,P24,9,-330.0,-2049.0,343,RWB
5221,5,2,5,2,2020-01-01 20:34:00,2020-01-01 20:53:00,1140,3883,88,P88,8,41.0,483.0,343,LCM
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3592,3,P03,1,-1141.0,-1431.0,343,RCB
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3593,4,P04,6,-63.0,-537.0,343,RCM
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3594,5,P05,3,-1150.0,1239.0,343,LCB
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3595,6,P06,4,-1388.0,-69.0,343,CB
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3598,9,P09,5,1505.0,-1255.0,343,RM
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3601,13,P13,2,-37.0,664.0,343,LCM
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3606,18,P18,7,1480.0,1303.0,343,LM
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3610,22,P22,8,1121.0,-46.0,343,CF
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,3620,32,P32,9,-201.0,-2198.0,343,RWB
5243,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:30:30,1830,4266,42,P42,10,-126.0,2329.0,343,LWB
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3592,3,P03,1,-1141.0,-1431.0,343,RCB
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3593,4,P04,6,-63.0,-537.0,343,RCM
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3594,5,P05,3,-1150.0,1239.0,343,LCB
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3595,6,P06,4,-1388.0,-69.0,343,CB
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3598,9,P09,7,1480.0,1303.0,343,LM
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3601,13,P13,2,-37.0,664.0,343,LCM
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3606,18,P18,5,1505.0,-1255.0,343,RM
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3610,22,P22,8,1121.0,-46.0,343,CF
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,3620,32,P32,9,-201.0,-2198.0,343,RWB
5243,1,1,2,1,2020-01-01 19:30:30,2020-01-01 19:46:00,930,4266,42,P42,10,-126.0,2329.0,343,LWB
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3592,3,P03,1,-1408.0,-1266.0,343,RCB
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3593,4,P04,2,-92.0,689.0,343,LCM
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3594,5,P05,3,-1161.0,1197.0,343,LCB
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3595,6,P06,4,-1545.0,39.0,343,CB
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3598,9,P09,5,1683.0,-1206.0,343,RM
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3601,13,P13,6,-102.0,-458.0,343,RCM
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3606,18,P18,7,1479.0,1152.0,343,LM
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3610,22,P22,8,1254.0,34.0,343,CF
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,3620,32,P32,9,-20.0,-2192.0,343,RWB
5243,2,2,3,2,2020-01-01 20:02:00,2020-01-01 20:15:00,780,4266,42,P42,10,-89.0,2010.0,343,LWB
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3592,3,P03,1,-1408.0,-1266.0,343,RCB
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3593,4,P04,2,-92.0,689.0,343,LCM
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3594,5,P05,3,-1161.0,1197.0,343,LCB
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3595,6,P06,4,-1545.0,39.0,343,CB
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3598,9,P09,5,1683.0,-1206.0,343,RM
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3601,13,P13,6,-102.0,-458.0,343,RCM
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3608,20,P20,7,1479.0,1152.0,343,LM
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3610,22,P22,8,1254.0,34.0,343,CF
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,3620,32,P32,9,-20.0,-2192.0,343,RWB
5243,3,2,4,2,2020-01-01 20:15:00,2020-01-01 20:34:00,1140,4266,42,P42,10,-89.0,2010.0,343,LWB
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,3592,3,P03,1,-1408.0,-1266.0,343,RCB
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,3593,4,P04,2,-92.0,689.0,343,LCM
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,3594,5,P05,3,-1161.0,1197.0,343,LCB
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,3595,6,P06,4,-1545.0,39.0,343,CB
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,3598,9,P09,5,1683.0,-1206.0,343,RM
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,3601,13,P13,6,-102.0,-458.0,343,RCM
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,348,3608,20,P20,7,1479.0,1152.0,343,LM
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,3620,32,P32,9,-20.0,-2192.0,343,RWB
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,4266,42,P42,10,-89.0,2010.0,343,LWB
5243,4,2,5,2,2020-01-01 20:34:00,2020-01-01 20:40:00,360,4265,77,P77,8,1254.0,34.0,343,CF
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,3592,3,P03,1,-1408.0,-1266.0,343,RCB
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,3593,4,P04,2,-92.0,689.0,343,LCM
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,3594,5,P05,3,-1161.0,1197.0,343,LCB
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,3595,6,P06,4,-1545.0,39.0,343,CB
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,3598,9,P09,5,1683.0,-1206.0,343,RM
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,482,3608,20,P20,7,1479.0,1152.0,343,LM
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,3618,30,P30,6,-102.0,-458.0,343,RCM
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,3620,32,P32,9,-20.0,-2192.0,343,RWB
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,4266,42,P42,10,-89.0,2010.0,343,LWB
5243,5,2,6,2,2020-01-01 20:40:00,2020-01-01 20:51:00,660,4265,77,P77,8,1254.0,34.0,343,CF
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3705,4,P04,1,-1241.0,-891.0,4231,RCB
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3709,8,P08,2,-350.0,503.0,4231,LDM
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3711,10,P10,3,1038.0,-1432.0,4231,RM
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3714,14,P14,4,692.0,246.0,4231,CAM
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3715,15,P15,5,-1237.0,308.0,4231,LCB
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3719,19,P19,6,-187.0,-407.0,4231,RDM
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3728,30,P30,7,1763.0,255.0,4231,CF
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3823,33,P33,8,-805.0,1489.0,4231,LB
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3732,50,P50,9,785.0,1599.0,4231,LM
5246,1,1,1,1,2020-01-01 19:01:00,2020-01-01 19:41:40,2440,3821,61,P61,10,-459.0,-1669.0,4231,RB
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3705,4,P04,1,-1241.0,-891.0,4231,RCB
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3709,8,P08,2,-350.0,503.0,4231,LDM
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3711,10,P10,9,785.0,1599.0,4231,LM
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3714,14,P14,4,692.0,246.0,4231,CAM
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3715,15,P15,5,-1237.0,308.0,4231,LCB
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3719,19,P19,6,-187.0,-407.0,4231,RDM
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3728,30,P30,7,1763.0,255.0,4231,CF
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3823,33,P33,8,-805.0,1489.0,4231,LB
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3732,50,P50,3,1038.0,-1432.0,4231,RM
5246,1,1,2,1,2020-01-01 19:41:40,2020-01-01 19:49:00,440,3821,61,P61,10,-459.0,-1669.0,4231,RB
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3705,4,P04,1,-1585.0,-959.0,4231,RCB
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3709,8,P08,2,-368.0,351.0,4231,LDM
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3711,10,P10,3,1208.0,-1300.0,4231,RM
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3714,14,P14,4,744.0,493.0,4231,CAM
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3715,15,P15,5,-1407.0,299.0,4231,LCB
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3719,19,P19,6,156.0,-724.0,4231,RDM
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3728,30,P30,7,1803.0,164.0,4231,CF
5246,2,2,3,2,2020-01-01 20:04:00,2020-01-01 20:10:00,360,3823,33,P33,8,-943.0,1684.0,4231,LB
